,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
2404,Singapore,2,0,7,0,Asia,5850343
2405,Singapore,3,0,10,0,Asia,5850343
2406,Singapore,3,0,13,0,Asia,5850343
2407,Singapore,3,0,16,0,Asia,5850343
2408,Singapore,2,0,18,0,Asia,5850343
2409,Singapore,0,0,18,0,Asia,5850343
2410,Singapore,0,0,18,0,Asia,5850343
2411,Singapore,6,0,24,0,Asia,5850343
2412,Singapore,4,0,28,0,Asia,5850343
2413,Singapore,2,0,30,0,Asia,5850343
2414,Singapore,3,0,33,0,Asia,5850343
2415,Singapore,7,0,40,0,Asia,5850343
2416,Singapore,3,0,43,0,Asia,5850343
2417,Singapore,2,0,45,0,Asia,5850343
2418,Singapore,2,0,47,0,Asia,5850343
2419,Singapore,3,0,50,0,Asia,5850343
2420,Singapore,8,0,58,0,Asia,5850343
2421,Singapore,9,0,67,0,Asia,5850343
2422,Singapore,5,0,72,0,Asia,5850343
2423,Singapore,3,0,75,0,Asia,5850343
2424,Singapore,2,0,77,0,Asia,5850343
2425,Singapore,4,0,81,0,Asia,5850343
2426,Singapore,3,0,84,0,Asia,5850343
2427,Singapore,1,0,85,0,Asia,5850343
2428,Singapore,1,0,86,0,Asia,5850343
2429,Singapore,3,0,89,0,Asia,5850343
2430,Singapore,0,0,89,0,Asia,5850343
2431,Singapore,1,0,90,0,Asia,5850343
2432,Singapore,1,0,91,0,Asia,5850343
2433,Singapore,2,0,93,0,Asia,5850343
2434,Singapore,3,0,96,0,Asia,5850343
2435,Singapore,2,0,98,0,Asia,5850343
2436,Singapore,4,0,102,0,Asia,5850343
2437,Singapore,4,0,106,0,Asia,5850343
2438,Singapore,2,0,108,0,Asia,5850343
2439,Singapore,2,0,110,0,Asia,5850343
2440,Singapore,2,0,112,0,Asia,5850343
2441,Singapore,5,0,117,0,Asia,5850343
2442,Singapore,13,0,130,0,Asia,5850343
2443,Singapore,8,0,138,0,Asia,5850343
2444,Singapore,12,0,150,0,Asia,5850343
2445,Singapore,10,0,160,0,Asia,5850343
2446,Singapore,6,0,166,0,Asia,5850343
2447,Singapore,12,0,178,0,Asia,5850343
2448,Singapore,9,0,187,0,Asia,5850343
2449,Singapore,13,0,200,0,Asia,5850343
2450,Singapore,14,0,214,0,Asia,5850343
2451,Singapore,12,0,226,0,Asia,5850343
2452,Singapore,17,0,243,0,Asia,5850343
2453,Singapore,23,0,266,0,Asia,5850343
2454,Singapore,47,0,313,0,Asia,5850343
2455,Singapore,32,0,345,0,Asia,5850343
2456,Singapore,40,0,385,0,Asia,5850343
2457,Singapore,47,2,432,2,Asia,5850343
2458,Singapore,23,0,455,2,Asia,5850343
2459,Singapore,54,0,509,2,Asia,5850343
2460,Singapore,49,0,558,2,Asia,5850343
2461,Singapore,10,0,568,2,Asia,5850343
2462,Singapore,26,0,594,2,Asia,5850343
2463,Singapore,138,0,732,2,Asia,5850343
2464,Singapore,71,1,803,3,Asia,5850343
2465,Singapore,41,0,844,3,Asia,5850343
2466,Singapore,0,0,844,3,Asia,5850343
2467,Singapore,35,0,879,3,Asia,5850343
2468,Singapore,121,1,1000,4,Asia,5850343
2469,Singapore,49,1,1049,5,Asia,5850343
2470,Singapore,65,0,1114,5,Asia,5850343
2471,Singapore,75,1,1189,6,Asia,5850343
2472,Singapore,120,0,1309,6,Asia,5850343
2473,Slovenia,1,0,1,0,Europe,2078932
2474,Slovenia,5,0,6,0,Europe,2078932
2475,Slovenia,3,0,9,0,Europe,2078932
2476,Slovenia,3,0,12,0,Europe,2078932
2477,Slovenia,4,0,16,0,Europe,2078932
2478,Slovenia,15,0,31,0,Europe,2078932
2479,Slovenia,26,0,57,0,Europe,2078932
2480,Slovenia,39,0,96,0,Europe,2078932
2481,Slovenia,45,0,141,0,Europe,2078932
2482,Slovenia,40,0,181,0,Europe,2078932
2483,Slovenia,38,0,219,0,Europe,2078932
2484,Slovenia,34,0,253,0,Europe,2078932
2485,Slovenia,22,1,275,1,Europe,2078932
2486,Slovenia,11,0,286,1,Europe,2078932
2487,Slovenia,33,0,319,1,Europe,2078932
2488,Slovenia,22,0,341,1,Europe,2078932
2489,Slovenia,42,0,383,1,Europe,2078932
2490,Slovenia,31,0,414,1,Europe,2078932
2491,Slovenia,28,0,442,1,Europe,2078932
2492,Slovenia,38,2,480,3,Europe,2078932
2493,Slovenia,48,1,528,4,Europe,2078932
2494,Slovenia,49,1,577,5,Europe,2078932
2495,Slovenia,55,4,632,9,Europe,2078932
2496,Slovenia,59,0,691,9,Europe,2078932
2497,Slovenia,39,2,730,11,Europe,2078932
2498,Slovenia,33,0,763,11,Europe,2078932
2499,Slovenia,51,2,814,13,Europe,2078932
2500,Slovenia,27,2,841,15,Europe,2078932
2501,Slovenia,56,1,897,16,Europe,2078932
2502,Slovenia,37,4,934,20,Europe,2078932
2503,Slovenia,43,2,977,22,Europe,2078932
2504,Slovenia,20,6,997,28,Europe,2078932
2505,South Korea,1,0,1,0,Asia,51269183
2506,South Korea,0,0,1,0,Asia,51269183
2507,South Korea,0,0,1,0,Asia,51269183
2508,South Korea,0,0,1,0,Asia,51269183
2509,South Korea,1,0,2,0,Asia,51269183
2510,South Korea,0,0,2,0,Asia,51269183
2511,South Korea,1,0,3,0,Asia,51269183
2512,South Korea,1,0,4,0,Asia,51269183
2513,South Korea,0,0,4,0,Asia,51269183
2514,South Korea,0,0,4,0,Asia,51269183
2515,South Korea,0,0,4,0,Asia,51269183
2516,South Korea,3,0,7,0,Asia,51269183
2517,South Korea,5,0,12,0,Asia,51269183
2518,South Korea,3,0,15,0,Asia,51269183
2519,South Korea,0,0,15,0,Asia,51269183
2520,South Korea,1,0,16,0,Asia,51269183
2521,South Korea,2,0,18,0,Asia,51269183
2522,South Korea,5,0,23,0,Asia,51269183
2523,South Korea,1,0,24,0,Asia,51269183
2524,South Korea,0,0,24,0,Asia,51269183
2525,South Korea,1,0,25,0,Asia,51269183
2526,South Korea,2,0,27,0,Asia,51269183
2527,South Korea,1,0,28,0,Asia,51269183
2528,South Korea,0,0,28,0,Asia,51269183
2529,South Korea,0,0,28,0,Asia,51269183
2530,South Korea,0,0,28,0,Asia,51269183
2531,South Korea,0,0,28,0,Asia,51269183
2532,South Korea,1,0,29,0,Asia,51269183
2533,South Korea,1,0,30,0,Asia,51269183
2534,South Korea,1,0,31,0,Asia,51269183
2535,South Korea,15,0,46,0,Asia,51269183
2536,South Korea,34,0,80,0,Asia,51269183
2537,South Korea,75,1,155,1,Asia,51269183
2538,South Korea,190,1,345,2,Asia,51269183
2539,South Korea,256,3,601,5,Asia,51269183
2540,South Korea,161,2,762,7,Asia,51269183
2541,South Korea,130,1,892,8,Asia,51269183
2542,South Korea,254,3,1146,11,Asia,51269183
2543,South Korea,449,1,1595,12,Asia,51269183
2544,South Korea,427,1,2022,13,Asia,51269183
2545,South Korea,909,3,2931,16,Asia,51269183
2546,South Korea,595,1,3526,17,Asia,51269183
2547,South Korea,686,5,4212,22,Asia,51269183
2548,South Korea,600,6,4812,28,Asia,51269183
2549,South Korea,516,4,5328,32,Asia,51269183
2550,South Korea,438,3,5766,35,Asia,51269183
2551,South Korea,518,7,6284,42,Asia,51269183
2552,South Korea,483,2,6767,44,Asia,51269183
2553,South Korea,367,6,7134,50,Asia,51269183
2554,South Korea,248,1,7382,51,Asia,51269183
2555,South Korea,131,3,7513,54,Asia,51269183
2556,South Korea,242,6,7755,60,Asia,51269183
2557,South Korea,114,6,7869,66,Asia,51269183
2558,South Korea,110,1,7979,67,Asia,51269183
2559,South Korea,107,5,8086,72,Asia,51269183
2560,South Korea,76,3,8162,75,Asia,51269183
2561,South Korea,74,0,8236,75,Asia,51269183
2562,South Korea,84,6,8320,81,Asia,51269183
2563,South Korea,93,5,8413,86,Asia,51269183
2564,South Korea,152,5,8565,91,Asia,51269183
2565,South Korea,87,9,8652,100,Asia,51269183
2566,South Korea,147,3,8799,103,Asia,51269183
2567,South Korea,98,1,8897,104,Asia,51269183
2568,South Korea,64,9,8961,113,Asia,51269183
2569,South Korea,76,7,9037,120,Asia,51269183
2570,South Korea,100,6,9137,126,Asia,51269183
2571,South Korea,104,5,9241,131,Asia,51269183
2572,South Korea,91,8,9332,139,Asia,51269183
2573,South Korea,146,5,9478,144,Asia,51269183
2574,South Korea,105,8,9583,152,Asia,51269183
2575,South Korea,78,6,9661,158,Asia,51269183
2576,South Korea,125,5,9786,163,Asia,51269183
2577,South Korea,0,0,9786,163,Asia,51269183
2578,South Korea,190,6,9976,169,Asia,51269183
2579,South Korea,86,5,10062,174,Asia,51269183
2580,South Korea,94,3,10156,177,Asia,51269183
2581,South Korea,81,6,10237,183,Asia,51269183
2582,South Korea,47,3,10284,186,Asia,51269183
2583,Spain,1,0,1,0,Europe,46754783
2584,Spain,0,0,1,0,Europe,46754783
2585,Spain,0,0,1,0,Europe,46754783
2586,Spain,0,0,1,0,Europe,46754783
2587,Spain,0,0,1,0,Europe,46754783
2588,Spain,0,0,1,0,Europe,46754783
2589,Spain,0,0,1,0,Europe,46754783
2590,Spain,0,0,1,0,Europe,46754783
2591,Spain,0,0,1,0,Europe,46754783
2592,Spain,1,0,2,0,Europe,46754783
2593,Spain,0,0,2,0,Europe,46754783
2594,Spain,0,0,2,0,Europe,46754783
2595,Spain,0,0,2,0,Europe,46754783
2596,Spain,0,0,2,0,Europe,46754783
2597,Spain,0,0,2,0,Europe,46754783
2598,Spain,0,0,2,0,Europe,46754783
2599,Spain,0,0,2,0,Europe,46754783
2600,Spain,0,0,2,0,Europe,46754783
2601,Spain,0,0,2,0,Europe,46754783
2602,Spain,0,0,2,0,Europe,46754783
2603,Spain,0,0,2,0,Europe,46754783
2604,Spain,0,0,2,0,Europe,46754783
2605,Spain,0,0,2,0,Europe,46754783
2606,Spain,0,0,2,0,Europe,46754783
2607,Spain,1,0,3,0,Europe,46754783
2608,Spain,4,0,7,0,Europe,46754783
2609,Spain,5,0,12,0,Europe,46754783
2610,Spain,13,0,25,0,Europe,46754783
2611,Spain,9,0,34,0,Europe,46754783
2612,Spain,32,0,66,0,Europe,46754783
2613,Spain,17,0,83,0,Europe,46754783
2614,Spain,31,0,114,0,Europe,46754783
2615,Spain,37,0,151,0,Europe,46754783
2616,Spain,49,1,200,1,Europe,46754783
2617,Spain,61,2,261,3,Europe,46754783
2618,Spain,113,2,374,5,Europe,46754783
2619,Spain,56,0,430,5,Europe,46754783
2620,Spain,159,0,589,5,Europe,46754783
2621,Spain,615,23,1204,28,Europe,46754783
2622,Spain,435,7,1639,35,Europe,46754783
2623,Spain,501,12,2140,47,Europe,46754783
2624,Spain,864,37,3004,84,Europe,46754783
2625,Spain,1227,37,4231,121,Europe,46754783
2626,Spain,1522,15,5753,136,Europe,46754783
2627,Spain,2000,152,7753,288,Europe,46754783
2628,Spain,1438,21,9191,309,Europe,46754783
2629,Spain,1987,182,11178,491,Europe,46754783
2630,Spain,2538,107,13716,598,Europe,46754783
2631,Spain,3431,169,17147,767,Europe,46754783
2632,Spain,2833,235,19980,1002,Europe,46754783
2633,Spain,4946,324,24926,1326,Europe,46754783
2634,Spain,3646,394,28572,1720,Europe,46754783
2635,Spain,4517,462,33089,2182,Europe,46754783
2636,Spain,6584,514,39673,2696,Europe,46754783
2637,Spain,7937,738,47610,3434,Europe,46754783
2638,Spain,8578,655,56188,4089,Europe,46754783
2639,Spain,7871,769,64059,4858,Europe,46754783
2640,Spain,8189,832,72248,5690,Europe,46754783
2641,Spain,6549,838,78797,6528,Europe,46754783
2642,Spain,6398,812,85195,7340,Europe,46754783
2643,Spain,9222,849,94417,8189,Europe,46754783
2644,Spain,7719,864,102136,9053,Europe,46754783
2645,Spain,8102,950,110238,10003,Europe,46754783
2646,Spain,7472,932,117710,10935,Europe,46754783
2647,Spain,7026,809,124736,11744,Europe,46754783
2648,Spain,6023,674,130759,12418,Europe,46754783
2649,Sri Lanka,1,0,1,0,Asia,21413250
2650,Sri Lanka,0,0,1,0,Asia,21413250
2651,Sri Lanka,0,0,1,0,Asia,21413250
2652,Sri Lanka,0,0,1,0,Asia,21413250
2653,Sri Lanka,0,0,1,0,Asia,21413250
2654,Sri Lanka,0,0,1,0,Asia,21413250
2655,Sri Lanka,0,0,1,0,Asia,21413250
2656,Sri Lanka,0,0,1,0,Asia,21413250
2657,Sri Lanka,0,0,1,0,Asia,21413250
2658,Sri Lanka,0,0,1,0,Asia,21413250
2659,Sri Lanka,0,0,1,0,Asia,21413250
2660,Sri Lanka,0,0,1,0,Asia,21413250
2661,Sri Lanka,0,0,1,0,Asia,21413250
2662,Sri Lanka,0,0,1,0,Asia,21413250
2663,Sri Lanka,0,0,1,0,Asia,21413250
2664,Sri Lanka,0,0,1,0,Asia,21413250
2665,Sri Lanka,0,0,1,0,Asia,21413250
2666,Sri Lanka,0,0,1,0,Asia,21413250
2667,Sri Lanka,0,0,1,0,Asia,21413250
2668,Sri Lanka,0,0,1,0,Asia,21413250
2669,Sri Lanka,0,0,1,0,Asia,21413250
2670,Sri Lanka,0,0,1,0,Asia,21413250
2671,Sri Lanka,0,0,1,0,Asia,21413250
2672,Sri Lanka,0,0,1,0,Asia,21413250
2673,Sri Lanka,0,0,1,0,Asia,21413250
2674,Sri Lanka,0,0,1,0,Asia,21413250
2675,Sri Lanka,0,0,1,0,Asia,21413250
2676,Sri Lanka,0,0,1,0,Asia,21413250
2677,Sri Lanka,0,0,1,0,Asia,21413250
2678,Sri Lanka,0,0,1,0,Asia,21413250
2679,Sri Lanka,0,0,1,0,Asia,21413250
2680,Sri Lanka,0,0,1,0,Asia,21413250
2681,Sri Lanka,0,0,1,0,Asia,21413250
2682,Sri Lanka,0,0,1,0,Asia,21413250
2683,Sri Lanka,0,0,1,0,Asia,21413250
2684,Sri Lanka,1,0,2,0,Asia,21413250
2685,Sri Lanka,1,0,3,0,Asia,21413250
2686,Sri Lanka,3,0,6,0,Asia,21413250
2687,Sri Lanka,5,0,11,0,Asia,21413250
2688,Sri Lanka,8,0,19,0,Asia,21413250
2689,Sri Lanka,10,0,29,0,Asia,21413250
2690,Sri Lanka,13,0,42,0,Asia,21413250
2691,Sri Lanka,0,0,42,0,Asia,21413250
2692,Sri Lanka,11,0,53,0,Asia,21413250
2693,Sri Lanka,13,0,66,0,Asia,21413250
2694,Sri Lanka,12,0,78,0,Asia,21413250
2695,Sri Lanka,9,0,87,0,Asia,21413250
2696,Sri Lanka,10,0,97,0,Asia,21413250
2697,Sri Lanka,5,0,102,0,Asia,21413250
2698,Sri Lanka,0,0,102,0,Asia,21413250
2699,Sri Lanka,4,0,106,0,Asia,21413250
2700,Sri Lanka,0,0,106,0,Asia,21413250
2701,Sri Lanka,9,1,115,1,Asia,21413250
2702,Sri Lanka,5,0,120,1,Asia,21413250
2703,Sri Lanka,0,0,120,1,Asia,21413250
2704,Sri Lanka,2,1,122,2,Asia,21413250
2705,Sri Lanka,21,0,143,2,Asia,21413250
2706,Sri Lanka,5,1,148,3,Asia,21413250
2707,Sri Lanka,3,1,151,4,Asia,21413250
2708,Sri Lanka,8,1,159,5,Asia,21413250
2709,Sri Lanka,7,0,166,5,Asia,21413250
2710,Sweden,1,0,1,0,Europe,10099270
2711,Sweden,0,0,1,0,Europe,10099270
2712,Sweden,0,0,1,0,Europe,10099270
2713,Sweden,0,0,1,0,Europe,10099270
2714,Sweden,0,0,1,0,Europe,10099270
2715,Sweden,0,0,1,0,Europe,10099270
2716,Sweden,0,0,1,0,Europe,10099270
2717,Sweden,0,0,1,0,Europe,10099270
2718,Sweden,0,0,1,0,Europe,10099270
2719,Sweden,0,0,1,0,Europe,10099270
2720,Sweden,0,0,1,0,Europe,10099270
2721,Sweden,0,0,1,0,Europe,10099270
2722,Sweden,0,0,1,0,Europe,10099270
2723,Sweden,0,0,1,0,Europe,10099270
2724,Sweden,0,0,1,0,Europe,10099270
2725,Sweden,0,0,1,0,Europe,10099270
2726,Sweden,0,0,1,0,Europe,10099270
2727,Sweden,0,0,1,0,Europe,10099270
2728,Sweden,0,0,1,0,Europe,10099270
2729,Sweden,0,0,1,0,Europe,10099270
2730,Sweden,0,0,1,0,Europe,10099270
2731,Sweden,0,0,1,0,Europe,10099270
2732,Sweden,0,0,1,0,Europe,10099270
2733,Sweden,0,0,1,0,Europe,10099270
2734,Sweden,0,0,1,0,Europe,10099270
2735,Sweden,0,0,1,0,Europe,10099270
2736,Sweden,1,0,2,0,Europe,10099270
2737,Sweden,5,0,7,0,Europe,10099270
2738,Sweden,5,0,12,0,Europe,10099270
2739,Sweden,1,0,13,0,Europe,10099270
2740,Sweden,1,0,14,0,Europe,10099270
2741,Sweden,1,0,15,0,Europe,10099270
2742,Sweden,9,0,24,0,Europe,10099270
2743,Sweden,11,0,35,0,Europe,10099270
2744,Sweden,26,0,61,0,Europe,10099270
2745,Sweden,76,0,137,0,Europe,10099270
2746,Sweden,24,0,161,0,Europe,10099270
2747,Sweden,42,0,203,0,Europe,10099270
2748,Sweden,45,0,248,0,Europe,10099270
2749,Sweden,78,0,326,0,Europe,10099270
2750,Sweden,136,1,462,1,Europe,10099270
2751,Sweden,158,0,620,1,Europe,10099270
2752,Sweden,155,0,775,1,Europe,10099270
2753,Sweden,149,0,924,1,Europe,10099270
2754,Sweden,108,2,1032,3,Europe,10099270
2755,Sweden,89,4,1121,7,Europe,10099270
2756,Sweden,46,1,1167,8,Europe,10099270
2757,Sweden,134,2,1301,10,Europe,10099270
2758,Sweden,122,0,1423,10,Europe,10099270
2759,Sweden,200,6,1623,16,Europe,10099270
2760,Sweden,123,4,1746,20,Europe,10099270
2761,Sweden,160,1,1906,21,Europe,10099270
2762,Sweden,110,4,2016,25,Europe,10099270
2763,Sweden,256,11,2272,36,Europe,10099270
2764,Sweden,238,6,2510,42,Europe,10099270
2765,Sweden,296,24,2806,66,Europe,10099270
2766,Sweden,240,26,3046,92,Europe,10099270
2767,Sweden,401,10,3447,102,Europe,10099270
2768,Sweden,253,8,3700,110,Europe,10099270
2769,Sweden,328,36,4028,146,Europe,10099270
2770,Sweden,407,34,4435,180,Europe,10099270
2771,Sweden,512,59,4947,239,Europe,10099270
2772,Sweden,519,43,5466,282,Europe,10099270
2773,Sweden,612,51,6078,333,Europe,10099270
2774,Sweden,365,40,6443,373,Europe,10099270
2775,Sweden,387,28,6830,401,Europe,10099270
2776,Switzerland,1,0,1,0,Europe,8654618
2777,Switzerland,0,0,1,0,Europe,8654618
2778,Switzerland,7,0,8,0,Europe,8654618
2779,Switzerland,4,0,12,0,Europe,8654618
2780,Switzerland,6,0,18,0,Europe,8654618
2781,Switzerland,6,0,24,0,Europe,8654618
2782,Switzerland,6,0,30,0,Europe,8654618
2783,Switzerland,7,0,37,0,Europe,8654618
2784,Switzerland,20,0,57,0,Europe,8654618
2785,Switzerland,30,1,87,1,Europe,8654618
2786,Switzerland,122,0,209,1,Europe,8654618
2787,Switzerland,55,0,264,1,Europe,8654618
2788,Switzerland,68,1,332,2,Europe,8654618
2789,Switzerland,42,0,374,2,Europe,8654618
2790,Switzerland,116,1,490,3,Europe,8654618
2791,Switzerland,152,1,642,4,Europe,8654618
2792,Switzerland,212,0,854,4,Europe,8654618
2793,Switzerland,267,3,1121,7,Europe,8654618
2794,Switzerland,238,4,1359,11,Europe,8654618
2795,Switzerland,841,2,2200,13,Europe,8654618
2796,Switzerland,0,1,2200,14,Europe,8654618
2797,Switzerland,450,5,2650,19,Europe,8654618
2798,Switzerland,360,2,3010,21,Europe,8654618
2799,Switzerland,878,12,3888,33,Europe,8654618
2800,Switzerland,952,10,4840,43,Europe,8654618
2801,Switzerland,1237,13,6077,56,Europe,8654618
2802,Switzerland,894,4,6971,60,Europe,8654618
2803,Switzerland,1044,6,8015,66,Europe,8654618
2804,Switzerland,774,20,8789,86,Europe,8654618
2805,Switzerland,925,17,9714,103,Europe,8654618
2806,Switzerland,1000,58,10714,161,Europe,8654618
2807,Switzerland,1390,36,12104,197,Europe,8654618
2808,Switzerland,1048,38,13152,235,Europe,8654618
2809,Switzerland,1122,22,14274,257,Europe,8654618
2810,Switzerland,1138,38,15412,295,Europe,8654618
2811,Switzerland,696,78,16108,373,Europe,8654618
2812,Switzerland,962,5,17070,378,Europe,8654618
2813,Switzerland,1774,158,18844,536,Europe,8654618
2814,Switzerland,862,71,19706,607,Europe,8654618
2815,Switzerland,783,59,20489,666,Europe,8654618
2816,Switzerland,576,49,21065,715,Europe,8654618
2817,Taiwan,1,0,1,0,Asia,23816775
2818,Taiwan,0,0,1,0,Asia,23816775
2819,Taiwan,0,0,1,0,Asia,23816775
2820,Taiwan,0,0,1,0,Asia,23816775
2821,Taiwan,2,0,3,0,Asia,23816775
2822,Taiwan,0,0,3,0,Asia,23816775
2823,Taiwan,2,0,5,0,Asia,23816775
2824,Taiwan,2,0,7,0,Asia,23816775
2825,Taiwan,1,0,8,0,Asia,23816775
2826,Taiwan,0,0,8,0,Asia,23816775
2827,Taiwan,1,0,9,0,Asia,23816775
2828,Taiwan,1,0,10,0,Asia,23816775
2829,Taiwan,0,0,10,0,Asia,23816775
2830,Taiwan,0,0,10,0,Asia,23816775
2831,Taiwan,0,0,10,0,Asia,23816775
2832,Taiwan,1,0,11,0,Asia,23816775
2833,Taiwan,0,0,11,0,Asia,23816775
2834,Taiwan,5,0,16,0,Asia,23816775
2835,Taiwan,1,0,17,0,Asia,23816775
2836,Taiwan,1,0,18,0,Asia,23816775
2837,Taiwan,0,0,18,0,Asia,23816775
2838,Taiwan,0,0,18,0,Asia,23816775
2839,Taiwan,0,0,18,0,Asia,23816775
2840,Taiwan,0,0,18,0,Asia,23816775
2841,Taiwan,0,0,18,0,Asia,23816775
2842,Taiwan,0,0,18,0,Asia,23816775
2843,Taiwan,0,0,18,0,Asia,23816775
2844,Taiwan,2,1,20,1,Asia,23816775
2845,Taiwan,2,0,22,1,Asia,23816775
2846,Taiwan,0,0,22,1,Asia,23816775
2847,Taiwan,2,0,24,1,Asia,23816775
2848,Taiwan,0,0,24,1,Asia,23816775
2849,Taiwan,2,0,26,1,Asia,23816775
2850,Taiwan,0,0,26,1,Asia,23816775
2851,Taiwan,2,0,28,1,Asia,23816775
2852,Taiwan,2,0,30,1,Asia,23816775
2853,Taiwan,1,0,31,1,Asia,23816775
2854,Taiwan,1,0,32,1,Asia,23816775
2855,Taiwan,2,0,34,1,Asia,23816775
2856,Taiwan,5,0,39,1,Asia,23816775
2857,Taiwan,1,0,40,1,Asia,23816775
2858,Taiwan,0,0,40,1,Asia,23816775
2859,Taiwan,1,0,41,1,Asia,23816775
2860,Taiwan,1,0,42,1,Asia,23816775
2861,Taiwan,2,0,44,1,Asia,23816775
2862,Taiwan,1,0,45,1,Asia,23816775
2863,Taiwan,0,0,45,1,Asia,23816775
2864,Taiwan,0,0,45,1,Asia,23816775
2865,Taiwan,3,0,48,1,Asia,23816775
2866,Taiwan,0,0,48,1,Asia,23816775
2867,Taiwan,1,0,49,1,Asia,23816775
2868,Taiwan,4,0,53,1,Asia,23816775
2869,Taiwan,6,0,59,1,Asia,23816775
2870,Taiwan,0,0,59,1,Asia,23816775
2871,Taiwan,8,0,67,1,Asia,23816775
2872,Taiwan,10,0,77,1,Asia,23816775
2873,Taiwan,31,0,108,1,Asia,23816775
2874,Taiwan,0,0,108,1,Asia,23816775
2875,Taiwan,27,1,135,2,Asia,23816775
2876,Taiwan,18,0,153,2,Asia,23816775
2877,Taiwan,12,0,165,2,Asia,23816775
2878,Taiwan,30,0,195,2,Asia,23816775
2879,Taiwan,21,0,216,2,Asia,23816775
2880,Taiwan,19,0,235,2,Asia,23816775
2881,Taiwan,17,0,252,2,Asia,23816775
2882,Taiwan,15,0,267,2,Asia,23816775
2883,Taiwan,16,0,283,2,Asia,23816775
2884,Taiwan,23,3,306,5,Asia,23816775
2885,Taiwan,0,0,306,5,Asia,23816775
2886,Taiwan,16,0,322,5,Asia,23816775
2887,Taiwan,17,0,339,5,Asia,23816775
2888,Taiwan,0,0,339,5,Asia,23816775
2889,Taiwan,16,0,355,5,Asia,23816775
2890,Taiwan,8,0,363,5,Asia,23816775
2891,Taiwan,0,0,363,5,Asia,23816775
2892,Thailand,1,0,1,0,Asia,69799978
2893,Thailand,0,0,1,0,Asia,69799978
2894,Thailand,0,0,1,0,Asia,69799978
2895,Thailand,0,0,1,0,Asia,69799978
2896,Thailand,1,0,2,0,Asia,69799978
2897,Thailand,0,0,2,0,Asia,69799978
2898,Thailand,0,0,2,0,Asia,69799978
2899,Thailand,0,0,2,0,Asia,69799978
2900,Thailand,0,0,2,0,Asia,69799978
2901,Thailand,2,0,4,0,Asia,69799978
2902,Thailand,0,0,4,0,Asia,69799978
2903,Thailand,0,0,4,0,Asia,69799978
2904,Thailand,1,0,5,0,Asia,69799978
2905,Thailand,0,0,5,0,Asia,69799978
2906,Thailand,3,0,8,0,Asia,69799978
2907,Thailand,6,0,14,0,Asia,69799978
2908,Thailand,0,0,14,0,Asia,69799978
2909,Thailand,0,0,14,0,Asia,69799978
2910,Thailand,0,0,14,0,Asia,69799978
2911,Thailand,5,0,19,0,Asia,69799978
2912,Thailand,0,0,19,0,Asia,69799978
2913,Thailand,0,0,19,0,Asia,69799978
2914,Thailand,0,0,19,0,Asia,69799978
2915,Thailand,6,0,25,0,Asia,69799978
2916,Thailand,0,0,25,0,Asia,69799978
2917,Thailand,0,0,25,0,Asia,69799978
2918,Thailand,7,0,32,0,Asia,69799978
2919,Thailand,0,0,32,0,Asia,69799978
2920,Thailand,0,0,32,0,Asia,69799978
2921,Thailand,0,0,32,0,Asia,69799978
2922,Thailand,1,0,33,0,Asia,69799978
2923,Thailand,0,0,33,0,Asia,69799978
2924,Thailand,0,0,33,0,Asia,69799978
2925,Thailand,1,0,34,0,Asia,69799978
2926,Thailand,0,0,34,0,Asia,69799978
2927,Thailand,0,0,34,0,Asia,69799978
2928,Thailand,1,0,35,0,Asia,69799978
2929,Thailand,0,0,35,0,Asia,69799978
2930,Thailand,0,0,35,0,Asia,69799978
2931,Thailand,0,0,35,0,Asia,69799978
2932,Thailand,0,0,35,0,Asia,69799978
2933,Thailand,0,0,35,0,Asia,69799978
2934,Thailand,0,0,35,0,Asia,69799978
2935,Thailand,2,0,37,0,Asia,69799978
2936,Thailand,3,0,40,0,Asia,69799978
2937,Thailand,0,0,40,0,Asia,69799978
2938,Thailand,0,0,40,0,Asia,69799978
2939,Thailand,2,0,42,0,Asia,69799978
2940,Thailand,0,1,42,1,Asia,69799978
2941,Thailand,1,0,43,1,Asia,69799978
2942,Thailand,4,0,47,1,Asia,69799978
2943,Thailand,3,0,50,1,Asia,69799978
2944,Thailand,9,0,59,1,Asia,69799978
2945,Thailand,11,0,70,1,Asia,69799978
2946,Thailand,12,0,82,1,Asia,69799978
2947,Thailand,0,0,82,1,Asia,69799978
2948,Thailand,32,0,114,1,Asia,69799978
2949,Thailand,63,0,177,1,Asia,69799978
2950,Thailand,0,0,177,1,Asia,69799978
2951,Thailand,0,0,177,1,Asia,69799978
2952,Thailand,35,0,212,1,Asia,69799978
2953,Thailand,154,0,366,1,Asia,69799978
2954,Thailand,233,0,599,1,Asia,69799978
2955,Thailand,122,0,721,1,Asia,69799978
2956,Thailand,106,3,827,4,Asia,69799978
2957,Thailand,107,0,934,4,Asia,69799978
2958,Thailand,111,0,1045,4,Asia,69799978
2959,Thailand,91,1,1136,5,Asia,69799978
2960,Thailand,0,0,1136,5,Asia,69799978
2961,Thailand,109,1,1245,6,Asia,69799978
2962,Thailand,143,1,1388,7,Asia,69799978
2963,Thailand,263,3,1651,10,Asia,69799978
2964,Thailand,0,0,1651,10,Asia,69799978
2965,Thailand,120,2,1771,12,Asia,69799978
2966,Thailand,104,3,1875,15,Asia,69799978
